visual_id,document_id,clause_row_id,clause_id,page,visual_type,source_key,related_table_row_id,source_path,crop_path,bbox_left,bbox_bottom,bbox_right,bbox_top,pixel_width,pixel_height,sha256
PAGE-LAW1-025,1,0,,25,페이지 전체,page:25,0,04_visuals/page_renders/law-1_page_025.png,04_visuals/page_renders/law-1_page_025.png,0.0,0.0,595.0,841.0,1240,1753,feba8edd350f0ccc16b1f6b7cbf04be7f9df693ffea1933963f072421b3aac35
PAGE-LAW1-026,1,0,,26,페이지 전체,page:26,0,04_visuals/page_renders/law-1_page_026.png,04_visuals/page_renders/law-1_page_026.png,0.0,0.0,595.0,841.0,1240,1753,7831749ad409eceb446f1199fe0bf489f43fafd316e13488a7f4231f3cc212a9
PAGE-LAW1-028,1,0,,28,페이지 전체,page:28,0,04_visuals/page_renders/law-1_page_028.png,04_visuals/page_renders/law-1_page_028.png,0.0,0.0,595.0,841.0,1240,1753,1f5a97983f9a8fec806ea6f3e021452cfc749a33939831ef84cd3ce8ec07bd1d
PAGE-LAW1-029,1,0,,29,페이지 전체,page:29,0,04_visuals/page_renders/law-1_page_029.png,04_visuals/page_renders/law-1_page_029.png,0.0,0.0,595.0,841.0,1240,1753,080b94db0ec92f50f5ab46a3601d47b57a274a0545d5a3c55bd7c1e4cf2590ec
PAGE-LAW1-031,1,0,,31,페이지 전체,page:31,0,04_visuals/page_renders/law-1_page_031.png,04_visuals/page_renders/law-1_page_031.png,0.0,0.0,595.0,841.0,1240,1753,09f0dfa8178ab1ca67e688de870772b3cf4f5cd39767b2147353528c4625417f
PAGE-LAW1-032,1,0,,32,페이지 전체,page:32,0,04_visuals/page_renders/law-1_page_032.png,04_visuals/page_renders/law-1_page_032.png,0.0,0.0,595.0,841.0,1240,1753,46209a49a03fb20769361eab97ec0911676a342fd44f64babee2b5172093944d
PAGE-LAW1-033,1,0,,33,페이지 전체,page:33,0,04_visuals/page_renders/law-1_page_033.png,04_visuals/page_renders/law-1_page_033.png,0.0,0.0,595.0,841.0,1240,1753,2f5f668eec75911fdb9cb2de2667ebcfd85686ba13029c56faf800932062cce1
PAGE-LAW1-034,1,0,,34,페이지 전체,page:34,0,04_visuals/page_renders/law-1_page_034.png,04_visuals/page_renders/law-1_page_034.png,0.0,0.0,595.0,841.0,1240,1753,3b3c3cc74093283c4cde13272146e375d31410ed20aadc3add2e59f106b3428e
PAGE-LAW1-037,1,0,,37,페이지 전체,page:37,0,04_visuals/page_renders/law-1_page_037.png,04_visuals/page_renders/law-1_page_037.png,0.0,0.0,595.0,841.0,1240,1753,16970b8208f4d641ab1a74066763bcce35e23ebaede003a89b2ce021f2d6b15c
PAGE-LAW1-038,1,0,,38,페이지 전체,page:38,0,04_visuals/page_renders/law-1_page_038.png,04_visuals/page_renders/law-1_page_038.png,0.0,0.0,595.0,841.0,1240,1753,9987c5427df7a00ff7d0f6bccacbc60d5b270c8bc81cd12c6f8d41257f54a947
PAGE-LAW1-039,1,0,,39,페이지 전체,page:39,0,04_visuals/page_renders/law-1_page_039.png,04_visuals/page_renders/law-1_page_039.png,0.0,0.0,595.0,841.0,1240,1753,db7f919992d188499dbb8f2a6fa329f99e6d19bd4d291112f3d780a5e86144fd
PAGE-LAW1-040,1,0,,40,페이지 전체,page:40,0,04_visuals/page_renders/law-1_page_040.png,04_visuals/page_renders/law-1_page_040.png,0.0,0.0,595.0,841.0,1240,1753,c917a9d18e838d5bd7f8a2b327dab47e774ff22851aed3545e99a2e5490a56d3
PAGE-LAW1-042,1,0,,42,페이지 전체,page:42,0,04_visuals/page_renders/law-1_page_042.png,04_visuals/page_renders/law-1_page_042.png,0.0,0.0,595.0,841.0,1240,1753,e2d5271220f81fe52f47ce59b95bbba77c001c631e737a750895029b059eb80f
PAGE-LAW1-043,1,0,,43,페이지 전체,page:43,0,04_visuals/page_renders/law-1_page_043.png,04_visuals/page_renders/law-1_page_043.png,0.0,0.0,595.0,841.0,1240,1753,415b24a2afef0337ea13e09a6dece2ce779d503b5057f50b6fddafc44843daa1
PAGE-LAW1-045,1,0,,45,페이지 전체,page:45,0,04_visuals/page_renders/law-1_page_045.png,04_visuals/page_renders/law-1_page_045.png,0.0,0.0,595.0,841.0,1240,1753,7e1a470ba2174e8801b7e5adb9568e277446920422954b7be6d69f4e21d62a17
PAGE-LAW1-046,1,0,,46,페이지 전체,page:46,0,04_visuals/page_renders/law-1_page_046.png,04_visuals/page_renders/law-1_page_046.png,0.0,0.0,595.0,841.0,1240,1753,6cd231eb7967e0936494de589c8ac08a1f74f5026721324aa6e951e770bf797e
PAGE-LAW1-047,1,0,,47,페이지 전체,page:47,0,04_visuals/page_renders/law-1_page_047.png,04_visuals/page_renders/law-1_page_047.png,0.0,0.0,595.0,841.0,1240,1753,35453416ec997d4375f17048aef0bb2d592103ed5231dc038f15be69278f2551
PAGE-LAW1-049,1,0,,49,페이지 전체,page:49,0,04_visuals/page_renders/law-1_page_049.png,04_visuals/page_renders/law-1_page_049.png,0.0,0.0,595.0,841.0,1240,1753,4c4864c30cc8b2777eaf55c932702c57df936123185494074fb491d531771c6c
PAGE-LAW1-050,1,0,,50,페이지 전체,page:50,0,04_visuals/page_renders/law-1_page_050.png,04_visuals/page_renders/law-1_page_050.png,0.0,0.0,595.0,841.0,1240,1753,bab6501a57d0d537a7e8c6a28325afead0d151758ed57752714797287a0bb270
PAGE-LAW1-051,1,0,,51,페이지 전체,page:51,0,04_visuals/page_renders/law-1_page_051.png,04_visuals/page_renders/law-1_page_051.png,0.0,0.0,595.0,841.0,1240,1753,a4a6cadbfe4589cbc3992074d60418e4703b267071cdee4f0360fea8215650c1
PAGE-LAW1-052,1,0,,52,페이지 전체,page:52,0,04_visuals/page_renders/law-1_page_052.png,04_visuals/page_renders/law-1_page_052.png,0.0,0.0,595.0,841.0,1240,1753,abaf2a3f95077b01d0e5676dc2d8e7a4876df942d2563e08d1bbf21b373e8125
PAGE-LAW1-053,1,0,,53,페이지 전체,page:53,0,04_visuals/page_renders/law-1_page_053.png,04_visuals/page_renders/law-1_page_053.png,0.0,0.0,595.0,841.0,1240,1753,689894c7c5a68aaf9a53f6da7281e35b361f8785a0ede89c9bbfa11c7f9bbd76
PAGE-LAW1-054,1,0,,54,페이지 전체,page:54,0,04_visuals/page_renders/law-1_page_054.png,04_visuals/page_renders/law-1_page_054.png,0.0,0.0,595.0,841.0,1240,1753,e46fd456f8bbb3e1ba5ae6893acac64bd87decfd269a3a0a17c7e99ff13aa892
PAGE-LAW1-055,1,0,,55,페이지 전체,page:55,0,04_visuals/page_renders/law-1_page_055.png,04_visuals/page_renders/law-1_page_055.png,0.0,0.0,595.0,841.0,1240,1753,07323f6ae7acfb0fb0d786b3ee417ddbd9597bffc815a4477e2f5629ea272430
PAGE-LAW1-058,1,0,,58,페이지 전체,page:58,0,04_visuals/page_renders/law-1_page_058.png,04_visuals/page_renders/law-1_page_058.png,0.0,0.0,595.0,841.0,1240,1753,8eba5b9b47381cb84cef8e204598396964a89fc3444f47dd78c58db278c16bf4
PAGE-LAW1-059,1,0,,59,페이지 전체,page:59,0,04_visuals/page_renders/law-1_page_059.png,04_visuals/page_renders/law-1_page_059.png,0.0,0.0,595.0,841.0,1240,1753,7baa316bf413aa917cc6e9f4fb476ae75ccfbd7aa7115f0ae06f27bd9cdce411
PAGE-LAW1-060,1,0,,60,페이지 전체,page:60,0,04_visuals/page_renders/law-1_page_060.png,04_visuals/page_renders/law-1_page_060.png,0.0,0.0,595.0,841.0,1240,1753,6d59113586ae85240abb3a162f1c1048d865eeba24157fb801a4776a9ce9a7e2
PAGE-LAW1-061,1,0,,61,페이지 전체,page:61,0,04_visuals/page_renders/law-1_page_061.png,04_visuals/page_renders/law-1_page_061.png,0.0,0.0,595.0,841.0,1240,1753,ada911753e0276da4f44270d7303a698206c9d2798b0786925c4f3aaefd53ee1
PAGE-LAW1-064,1,0,,64,페이지 전체,page:64,0,04_visuals/page_renders/law-1_page_064.png,04_visuals/page_renders/law-1_page_064.png,0.0,0.0,595.0,841.0,1240,1753,bbc384ba5ec28a4c556aa7612d98e22c24b6710916bfbb10d25c366fd62f7524
PAGE-LAW1-065,1,0,,65,페이지 전체,page:65,0,04_visuals/page_renders/law-1_page_065.png,04_visuals/page_renders/law-1_page_065.png,0.0,0.0,595.0,841.0,1240,1753,f40e3bedc5443a60b2a95ccff90bd518922f99a626196ae2ae1065a6ed73178b
PAGE-LAW1-066,1,0,,66,페이지 전체,page:66,0,04_visuals/page_renders/law-1_page_066.png,04_visuals/page_renders/law-1_page_066.png,0.0,0.0,595.0,841.0,1240,1753,f2a7258e6364e21235c61427f19b10b7fbff0bfe58f38296607f06eb5ccc9094
PAGE-LAW1-068,1,0,,68,페이지 전체,page:68,0,04_visuals/page_renders/law-1_page_068.png,04_visuals/page_renders/law-1_page_068.png,0.0,0.0,595.0,841.0,1240,1753,6697e682a764cd94b5c497f4a2d9de9b2ccc89ec332157b43381c257daafa823
PAGE-LAW1-069,1,0,,69,페이지 전체,page:69,0,04_visuals/page_renders/law-1_page_069.png,04_visuals/page_renders/law-1_page_069.png,0.0,0.0,595.0,841.0,1240,1753,c87b1cc5b6f297b468a8f19c685aae2f36beb89fca5bf32e787af356314d8112
PAGE-LAW1-070,1,0,,70,페이지 전체,page:70,0,04_visuals/page_renders/law-1_page_070.png,04_visuals/page_renders/law-1_page_070.png,0.0,0.0,595.0,841.0,1240,1753,22dd130740046fb24b60168a37c15d07b1cb4a2fbd01ed1afc04c6e9156ed80a
PAGE-LAW1-071,1,0,,71,페이지 전체,page:71,0,04_visuals/page_renders/law-1_page_071.png,04_visuals/page_renders/law-1_page_071.png,0.0,0.0,595.0,841.0,1240,1753,ccb7a7a6251e4156744ad7796c8d1d180e27df745c02181709499d18d53b4096
PAGE-LAW1-072,1,0,,72,페이지 전체,page:72,0,04_visuals/page_renders/law-1_page_072.png,04_visuals/page_renders/law-1_page_072.png,0.0,0.0,595.0,841.0,1240,1753,d7b99d61331c817c23a8840c96cbbbc1193699a474c38bb1cc3464824f398cdb
PAGE-LAW1-073,1,0,,73,페이지 전체,page:73,0,04_visuals/page_renders/law-1_page_073.png,04_visuals/page_renders/law-1_page_073.png,0.0,0.0,595.0,841.0,1240,1753,4d2226eb570914208923d8d3b0b4b8826650c181478e57b31c8891ac7f3d88f9
PAGE-LAW1-074,1,0,,74,페이지 전체,page:74,0,04_visuals/page_renders/law-1_page_074.png,04_visuals/page_renders/law-1_page_074.png,0.0,0.0,595.0,841.0,1240,1753,b8bb7224f5af18dc594b0d0a621aa722b2b66ab8470387a0551b9c038d58e82e
PAGE-LAW1-075,1,0,,75,페이지 전체,page:75,0,04_visuals/page_renders/law-1_page_075.png,04_visuals/page_renders/law-1_page_075.png,0.0,0.0,595.0,841.0,1240,1753,523444e64af4e0bba799b980ac2c1140993f81d8489162b23d0ead096c76b087
PAGE-LAW1-076,1,0,,76,페이지 전체,page:76,0,04_visuals/page_renders/law-1_page_076.png,04_visuals/page_renders/law-1_page_076.png,0.0,0.0,595.0,841.0,1240,1753,407005c52cc6582edec6850dfc1f3c6745ecd9954e6d5660992bf6ec1377519b
PAGE-LAW1-077,1,0,,77,페이지 전체,page:77,0,04_visuals/page_renders/law-1_page_077.png,04_visuals/page_renders/law-1_page_077.png,0.0,0.0,595.0,841.0,1240,1753,5e62917fa493da1d3a36bd22dfdffb0a6f5709f5fdd419b2d19dcc94b4c7cf1f
PAGE-LAW1-078,1,0,,78,페이지 전체,page:78,0,04_visuals/page_renders/law-1_page_078.png,04_visuals/page_renders/law-1_page_078.png,0.0,0.0,595.0,841.0,1240,1753,e2aeefaac131890fa3b1ea804430e3ff662ac5996077d698db78cc02be1ba918
PAGE-LAW1-079,1,0,,79,페이지 전체,page:79,0,04_visuals/page_renders/law-1_page_079.png,04_visuals/page_renders/law-1_page_079.png,0.0,0.0,841.0,595.0,1753,1240,a91e712f385ff7828728c8e8db38b42f88a95a66ce78c783b9078afe93f66ef8
PAGE-LAW1-080,1,0,,80,페이지 전체,page:80,0,04_visuals/page_renders/law-1_page_080.png,04_visuals/page_renders/law-1_page_080.png,0.0,0.0,841.0,595.0,1753,1240,3d1d681f59e4f539572198703db57221a9aa4b1863a839c95c4a378cb87fdc20
PAGE-LAW1-081,1,0,,81,페이지 전체,page:81,0,04_visuals/page_renders/law-1_page_081.png,04_visuals/page_renders/law-1_page_081.png,0.0,0.0,841.0,595.0,1753,1240,348facaa050450aee5fe8cf96d7813febe6d6117dcf0713c221051a5b18905e3
PAGE-LAW1-082,1,0,,82,페이지 전체,page:82,0,04_visuals/page_renders/law-1_page_082.png,04_visuals/page_renders/law-1_page_082.png,0.0,0.0,841.0,595.0,1753,1240,980e1a5d142639460eae34fc3cc0c691806c4b122cabdde10a5a84f2f2dc572d
PAGE-LAW1-083,1,0,,83,페이지 전체,page:83,0,04_visuals/page_renders/law-1_page_083.png,04_visuals/page_renders/law-1_page_083.png,0.0,0.0,841.0,595.0,1753,1240,17567eade9c79aa23caa7df4f69af547fefcd279bded3e96478b1cd85d00ffb3
PAGE-LAW1-084,1,0,,84,페이지 전체,page:84,0,04_visuals/page_renders/law-1_page_084.png,04_visuals/page_renders/law-1_page_084.png,0.0,0.0,841.0,595.0,1753,1240,558f281f5fda274fac5886332a26a4b68b600bdf8e3f783ad148d3fd8cc47185
PDF-LAW2-U001,2,110,LAW2-1,1,PDF 고유 이미지,xref:3,0,03_extracted_images/pdf_embedded/law-2/02_visible_unique_images/xref_00003.png,03_extracted_images/pdf_embedded/law-2/02_visible_unique_images/xref_00003.png,505.0,720.0,575.0,790.0,200,200,cc6cf3d67c7b432d8e616f7464ee703601e65360da717859279cb64a91abee96
OCC-LAW2-001,2,110,LAW2-1,1,페이지 배치 이미지,xref:3;occurrence:1,0,04_visuals/image_context_crops/law-2_p001_occ001_xref00003.png,04_visuals/image_context_crops/law-2_p001_occ001_xref00003.png,483.0,698.0,595.0,812.0,344,349,011bc791f6b289237d24298603ea0f2fd4cb1f1d4a718fc1e74690c7ddbf14c5
PAGE-LAW2-001,2,0,,1,페이지 전체,page:1,0,04_visuals/page_renders/law-2_page_001.png,04_visuals/page_renders/law-2_page_001.png,0.0,0.0,595.0,842.0,1240,1755,664d0a8ff021aaa0a98c26dd09cdc2fddbf203ae9ac3d29550be178811be95a7
