visual_id,document_id,clause_id,page,visual_type,image_file,source_path,source_key,related_table_id,bbox_left,bbox_bottom,bbox_right,bbox_top,pixel_width,pixel_height,ocr_text,description,context_text,sha256,duplicate_group,is_primary,review_status,review_memo
TBL-LAW1-009,LAW1,LAW1-2_6_3,28,표 크롭,law-1_p028_LAW1-T009.png,04_visuals/table_crops/law-1_p028_LAW1-T009.png,LAW1-T009,LAW1-T009,78.116,71.015,553.49,275.505,1454,626,,LAW1-T009의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-2_6_3 / 2-6-3. 안심주택의 부설주차장에 대한 주차공간 배분 및 운영 원칙은 다음과 같다. 다만, 지역 여건 및 실제 운영상황에 따라 입주자와 임대사업자가 협의하여 탄력적으로 운영할 수 있다.
가. 필수(입주자 등) 및 활용(외부개방 등) 배분에 따라 부설주차장을 이용하여 야 함
나. 부설주차장의 공간적 배분 및 배정원칙
1) 공간적 배분
구 분 | 비율(%) 예시 | 설정 기준
합계 | 100 | 
필수 주차공간 | 소계 | 15 | 
장애인, 국가유공자 | 3 | 법정 기준
비주거(상가등) | 12 | 법정 기준
활용가능 주차공간 | 소계 | 85 | 
거주자우선주차 | 10 | 자치구 수요조사 반영
나눔카 | - | 필요시 외부개방 주차공간 일부 활용
일반입주자 및 외부개방 | 75 | 
2) 배정원칙: 순위별 배정을 기본으로 하되 1순위 장애인, 국가유공자용을 제 외한 대상자별 배정 물량, 주차요금은 단지별 상황에 따라 입주자와 임대사 업자가 협의 결정할 수 있음
구분 | 1순위(3% 이하) | 2순위(10% | 이하) | 3순위 | 그 외
대상 | 입주자 필수 (장애인·국가유공자) | 거주자우선주차 | 나눔카 | 입주자 일반 | 외부인 (인근 거주자 등 )
주차요금 | 공영주차장 요금 | 공영주차장 요금 | 협의 요금 | 민영주차장 요금
70% | 100%
※ 운영자문위원회를 통해 유자녀 대상 1순위 포함 가능(10% 이하)
다. 부설주차장 수익은 전액 입주자 관리비 절감을 전제로 하며, 1순위 주차요금 징수 여부는 입주자 협의를 통해 결정, 거주자 우선주차 금액 수준 이내(장애 인, 국가유공자 50%)로 권장
라. 운영위원회의 자문을 거쳐 결정된 부설주차장의 운영계획은 협약서 및 입주 자 모집공고 내용에 포함하여야 한다.
징수 수입
필수 주차(입주자) 거주자 우선주차 나눔카 일반",c42f35a59377bee279622ff4db22f6c6f1565263a1a586a3b882c95dce32cab3,VIS-C42F35A59377,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-010,LAW1,LAW1-2_6_3,29,표 크롭,law-1_p029_LAW1-T010.png,04_visuals/table_crops/law-1_p029_LAW1-T010.png,LAW1-T010,LAW1-T010,79.947,603.447,553.313,709.268,1447,324,,LAW1-T010의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-2_6_3 / 2-6-3. 안심주택의 부설주차장에 대한 주차공간 배분 및 운영 원칙은 다음과 같다. 다만, 지역 여건 및 실제 운영상황에 따라 입주자와 임대사업자가 협의하여 탄력적으로 운영할 수 있다.
가. 필수(입주자 등) 및 활용(외부개방 등) 배분에 따라 부설주차장을 이용하여 야 함
나. 부설주차장의 공간적 배분 및 배정원칙
1) 공간적 배분
구 분 | 비율(%) 예시 | 설정 기준
합계 | 100 | 
필수 주차공간 | 소계 | 15 | 
장애인, 국가유공자 | 3 | 법정 기준
비주거(상가등) | 12 | 법정 기준
활용가능 주차공간 | 소계 | 85 | 
거주자우선주차 | 10 | 자치구 수요조사 반영
나눔카 | - | 필요시 외부개방 주차공간 일부 활용
일반입주자 및 외부개방 | 75 | 
2) 배정원칙: 순위별 배정을 기본으로 하되 1순위 장애인, 국가유공자용을 제 외한 대상자별 배정 물량, 주차요금은 단지별 상황에 따라 입주자와 임대사 업자가 협의 결정할 수 있음
구분 | 1순위(3% 이하) | 2순위(10% | 이하) | 3순위 | 그 외
대상 | 입주자 필수 (장애인·국가유공자) | 거주자우선주차 | 나눔카 | 입주자 일반 | 외부인 (인근 거주자 등 )
주차요금 | 공영주차장 요금 | 공영주차장 요금 | 협의 요금 | 민영주차장 요금
70% | 100%
※ 운영자문위원회를 통해 유자녀 대상 1순위 포함 가능(10% 이하)
다. 부설주차장 수익은 전액 입주자 관리비 절감을 전제로 하며, 1순위 주차요금 징수 여부는 입주자 협의를 통해 결정, 거주자 우선주차 금액 수준 이내(장애 인, 국가유공자 50%)로 권장
라. 운영위원회의 자문을 거쳐 결정된 부설주차장의 운영계획은 협약서 및 입주 자 모집공고 내용에 포함하여야 한다.
징수 수입
필수 주차(입주자) 거주자 우선주차 나눔카 일반",04667c98b05b123332cc07308745635b1fc2ef6c2ae3e354a419c55e7444d8e9,VIS-04667C98B05B,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-011,LAW1,LAW1-2_6_3,29,표 크롭,law-1_p029_LAW1-T011.png,04_visuals/table_crops/law-1_p029_LAW1-T011.png,LAW1-T011,LAW1-T011,74.387,77.961,520.823,261.263,1365,561,,LAW1-T011의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-2_6_3 / 2-6-3. 안심주택의 부설주차장에 대한 주차공간 배분 및 운영 원칙은 다음과 같다. 다만, 지역 여건 및 실제 운영상황에 따라 입주자와 임대사업자가 협의하여 탄력적으로 운영할 수 있다.
가. 필수(입주자 등) 및 활용(외부개방 등) 배분에 따라 부설주차장을 이용하여 야 함
나. 부설주차장의 공간적 배분 및 배정원칙
1) 공간적 배분
구 분 | 비율(%) 예시 | 설정 기준
합계 | 100 | 
필수 주차공간 | 소계 | 15 | 
장애인, 국가유공자 | 3 | 법정 기준
비주거(상가등) | 12 | 법정 기준
활용가능 주차공간 | 소계 | 85 | 
거주자우선주차 | 10 | 자치구 수요조사 반영
나눔카 | - | 필요시 외부개방 주차공간 일부 활용
일반입주자 및 외부개방 | 75 | 
2) 배정원칙: 순위별 배정을 기본으로 하되 1순위 장애인, 국가유공자용을 제 외한 대상자별 배정 물량, 주차요금은 단지별 상황에 따라 입주자와 임대사 업자가 협의 결정할 수 있음
구분 | 1순위(3% 이하) | 2순위(10% | 이하) | 3순위 | 그 외
대상 | 입주자 필수 (장애인·국가유공자) | 거주자우선주차 | 나눔카 | 입주자 일반 | 외부인 (인근 거주자 등 )
주차요금 | 공영주차장 요금 | 공영주차장 요금 | 협의 요금 | 민영주차장 요금
70% | 100%
※ 운영자문위원회를 통해 유자녀 대상 1순위 포함 가능(10% 이하)
다. 부설주차장 수익은 전액 입주자 관리비 절감을 전제로 하며, 1순위 주차요금 징수 여부는 입주자 협의를 통해 결정, 거주자 우선주차 금액 수준 이내(장애 인, 국가유공자 50%)로 권장
라. 운영위원회의 자문을 거쳐 결정된 부설주차장의 운영계획은 협약서 및 입주 자 모집공고 내용에 포함하여야 한다.
징수 수입
필수 주차(입주자) 거주자 우선주차 나눔카 일반",d66e22e0fb705597981e33e7bae482c5123b839cb80b6067ca7d205787fa7d3d,VIS-D66E22E0FB70,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-012,LAW1,LAW1-3_2_2,31,표 크롭,law-1_p031_LAW1-T012.png,04_visuals/table_crops/law-1_p031_LAW1-T012.png,LAW1-T012,LAW1-T012,86.146,344.607,550.481,431.909,1420,267,,LAW1-T012의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-3_2_2 / 3-2-2. 서울형 공유주택은 임대 방식으로 사업을 추진하여야 한다.
< 서울형 공유주택의 사업방식 >
공공임대(공공기여)
공공지원민간임대(일반공급)
공공지원민간임대(특별공급)
가. 공공지원민간임대주택의 특별공급 및 일반공급의 비율은 관련법규에서 정한 비율의 범위에서 다음 기준에 따른다.
1) 공급비율
가) 특별공급 : 공공지원민간임대주택
총 공급 호수의 30% 이상
나) 일반공급 : 공공지원민간임대주택
총 공급 호수의 70% 미만
가. 결정절차
사업제안서
통합심의위원회
주민열람공고
사업계획서 접수
접수 및 검토
관계부서 협의
사전자분
서울시
서울시 자치구
서울시
착공 및 사용승인
통합심의위원회
축진지구 완료공고
지구계획승인및 고시
심의
자치구
서울시
서울시
※ 통합심의위원회 사전자문 및 심의시 자치구 참석",5d535b9961142a044539c14c6cd84e6c88f4a4520e43854c3e9d331b33b7357c,VIS-5D535B996114,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-013,LAW1,LAW1-3_3_1,34,표 크롭,law-1_p034_LAW1-T013.png,04_visuals/table_crops/law-1_p034_LAW1-T013.png,LAW1-T013,LAW1-T013,84.329,345.999,553.246,477.965,1434,404,,LAW1-T013의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-3_3_1 / 3-3-1. 서울형 공유주택(안심주택 조례 제7조 제3항을 따른다)의 용도지역 변경 기 준은 다음과 같으며 구체적인 사항은 라목의 사례별 기준을 따른다.
가. 현재 용도지역 기준
1) 제3종일반주거지역으로의 변경 : 제2종일반주거지역
2) 준주거지역으로 변경 : 제2종·제3종일반주거지역
3) 일반 또는 근린상업지역으로 변경 : 제2종·제3종일반주거지역, 준주거지역 나. 인접 및 도로 기준
1) 제3종일반주거지역, 준주거지역이나 일반 또는 근린상업지역에 바로 접하고 있어야 한다.
2) 제3종일반주거지역, 준주거지역이나 일반 또는 근린상업지역과 폭 20m 이 하의 도로를 사이에 두고 접하고 있어야 한다.
3) 폭 20m 이상의 간선도로에 접하고 있어야 한다.
4) 폭 15m 이상의 도로에 접하고 있어야 한다.
[인접 및 도로기준(예시)]
용도지역 변경 가능 대상지 범위
2)
2)
2)
2)
2)
2)
2)
20m 이하
상업지역
3)
3)
3)
1),3)
2),3)
3)
3)
3)
3)
20m 이상 간선도로
승강장 또는 의료시설
20m 이상 간선도로
[인접 사례(예시)]
상업지역에 20m 이하의 도로를 사이에 인접에 해당
두고
고
접
함:
인
접
에 해당
20m 이상의 간선도로에 접 함
다. 사업대상지 인정 기준
1) 서울형 공유주택(안심주택 조례 제5조 제2항을 따른다)의 사업대상지의 과 반이 대중교통 또는 의료시설 중심지역에 포함되지 않아 관련위원회의 심의 를 통해 사업대상지로 인정받은 경우 추가 공공기여를 제공하여야 한다. 다 만, 이 경우 적용되는 역세권 및 의료시설 중심지역 범위는 승강장 경계로부 터 250m 이내와 의료시설 대상부지 경계로부터 350m 이내를 말한 다.(1-3-1 가목을 인정받는 경우 승강장 경계로부터 350m 이내로 적용) 가) 검토 대상지 및 사업대상지 인정 ",491f960438ec1979c263ec004c3f27c97740ccdffbe6df3951d37ae09f33a21b,VIS-491F960438EC,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-014,LAW1,LAW1-3_3_1,37,표 크롭,law-1_p037_LAW1-T014.png,04_visuals/table_crops/law-1_p037_LAW1-T014.png,LAW1-T014,LAW1-T014,63.016,322.441,536.733,755.405,1449,1324,,LAW1-T014의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-3_3_1 / 3-3-1. 서울형 공유주택(안심주택 조례 제7조 제3항을 따른다)의 용도지역 변경 기 준은 다음과 같으며 구체적인 사항은 라목의 사례별 기준을 따른다.
가. 현재 용도지역 기준
1) 제3종일반주거지역으로의 변경 : 제2종일반주거지역
2) 준주거지역으로 변경 : 제2종·제3종일반주거지역
3) 일반 또는 근린상업지역으로 변경 : 제2종·제3종일반주거지역, 준주거지역 나. 인접 및 도로 기준
1) 제3종일반주거지역, 준주거지역이나 일반 또는 근린상업지역에 바로 접하고 있어야 한다.
2) 제3종일반주거지역, 준주거지역이나 일반 또는 근린상업지역과 폭 20m 이 하의 도로를 사이에 두고 접하고 있어야 한다.
3) 폭 20m 이상의 간선도로에 접하고 있어야 한다.
4) 폭 15m 이상의 도로에 접하고 있어야 한다.
[인접 및 도로기준(예시)]
용도지역 변경 가능 대상지 범위
2)
2)
2)
2)
2)
2)
2)
20m 이하
상업지역
3)
3)
3)
1),3)
2),3)
3)
3)
3)
3)
20m 이상 간선도로
승강장 또는 의료시설
20m 이상 간선도로
[인접 사례(예시)]
상업지역에 20m 이하의 도로를 사이에 인접에 해당
두고
고
접
함:
인
접
에 해당
20m 이상의 간선도로에 접 함
다. 사업대상지 인정 기준
1) 서울형 공유주택(안심주택 조례 제5조 제2항을 따른다)의 사업대상지의 과 반이 대중교통 또는 의료시설 중심지역에 포함되지 않아 관련위원회의 심의 를 통해 사업대상지로 인정받은 경우 추가 공공기여를 제공하여야 한다. 다 만, 이 경우 적용되는 역세권 및 의료시설 중심지역 범위는 승강장 경계로부 터 250m 이내와 의료시설 대상부지 경계로부터 350m 이내를 말한 다.(1-3-1 가목을 인정받는 경우 승강장 경계로부터 350m 이내로 적용) 가) 검토 대상지 및 사업대상지 인정 ",77d20a7671cff63ea9f309eb6797c2e2a2fa8fa4258111fb4ce962f9d6064999,VIS-77D20A7671CF,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-015,LAW1,LAW1-3_4_1,42,표 크롭,law-1_p042_LAW1-T015.png,04_visuals/table_crops/law-1_p042_LAW1-T015.png,LAW1-T015,LAW1-T015,78.21,123.925,553.281,226.104,1453,314,,LAW1-T015의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-3_4_1 / 3-4-1. 용도지역 변경이 있는 경우 용적률, 공공기여율 등 기준은 다음과 같다.
가. 제3종일반주거지역으로 변경되는 경우
1) 기본용적률 : 250% 이하
2) 공공기여율
가) 제2종일반주거지역에서 상향되는 경우 : 10% 이상
나. 준주거지역으로 변경되는 경우
1) 기본용적률 : 400% 이하
2) 공공기여율
가) 제2종일반주거지역에서 상향되는 경우 : 15% 이상
나) 제3종일반주거지역에서 상향되는
경우 : 10% 이상
3) 용도별 비율
가) 주거 비율 : 85% 이상
다. 근린상업지역으로 변경되는 경우
1) 기본용적률 : 540% 이하
2) 공공기여율
가) 제2종일반주거지역에서 상향되는
경우 : 25% 이상
나) 제3종일반주거지역에서 상향되는 경우 : 20% 이상
다) 준주거지역에서 상향되는
경우 : 10% 이상
3) 용도별 비율
가) 주거 비율 : 80% 이상
나) 비주거 비율 : 10% 이상 (가로변 비주거 설치 의무)
라. 일반상업지역으로 변경되는 경우
1) 기본용적률 : 680% 이하
2) 공공기여율
가) 제2종일반주거지역에서 상향되는 경우 : 30% 이상
나) 제3종일반주거지역에서 상향되는 경우 : 25% 이상
다) 준주거지역에서 상향되는 경우: 20% 이상
3) 용도별 비율
가) 주거 비율 : 80% 이상
나) 비주거 비율 : 10% 이상 (가로변 비주거 설치 의무)
마. 근린상업지역에서 일반상업지역으로 변경되는 경우
1) 기본용적률 : 700% 이하
2) 공공기여율 : 10%
3) 용도별 비율
가) 주거 비율 : 80% 이상
나) 비주거 비율 : 10% 이상 (가로변 비주거 설치 의무)
바. 기타
1) 공공기여율 산정기준 등
가) 기본용적률 부여에 따른 공공기여율은 부지면적을 기준으로 한다. 이때
부지면적은 용도지역 또는 용적률이 상향되는 부지를 기준으로 한다.
",5177756e28662e7e9e1432dc49938fb1d572d65b3d7f23a032635105995606eb,VIS-5177756E2866,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-016,LAW1,LAW1-3_4_1,43,표 크롭,law-1_p043_LAW1-T016.png,04_visuals/table_crops/law-1_p043_LAW1-T016.png,LAW1-T016,LAW1-T016,47.584,172.973,553.417,358.014,1546,567,,LAW1-T016의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-3_4_1 / 3-4-1. 용도지역 변경이 있는 경우 용적률, 공공기여율 등 기준은 다음과 같다.
가. 제3종일반주거지역으로 변경되는 경우
1) 기본용적률 : 250% 이하
2) 공공기여율
가) 제2종일반주거지역에서 상향되는 경우 : 10% 이상
나. 준주거지역으로 변경되는 경우
1) 기본용적률 : 400% 이하
2) 공공기여율
가) 제2종일반주거지역에서 상향되는 경우 : 15% 이상
나) 제3종일반주거지역에서 상향되는
경우 : 10% 이상
3) 용도별 비율
가) 주거 비율 : 85% 이상
다. 근린상업지역으로 변경되는 경우
1) 기본용적률 : 540% 이하
2) 공공기여율
가) 제2종일반주거지역에서 상향되는
경우 : 25% 이상
나) 제3종일반주거지역에서 상향되는 경우 : 20% 이상
다) 준주거지역에서 상향되는
경우 : 10% 이상
3) 용도별 비율
가) 주거 비율 : 80% 이상
나) 비주거 비율 : 10% 이상 (가로변 비주거 설치 의무)
라. 일반상업지역으로 변경되는 경우
1) 기본용적률 : 680% 이하
2) 공공기여율
가) 제2종일반주거지역에서 상향되는 경우 : 30% 이상
나) 제3종일반주거지역에서 상향되는 경우 : 25% 이상
다) 준주거지역에서 상향되는 경우: 20% 이상
3) 용도별 비율
가) 주거 비율 : 80% 이상
나) 비주거 비율 : 10% 이상 (가로변 비주거 설치 의무)
마. 근린상업지역에서 일반상업지역으로 변경되는 경우
1) 기본용적률 : 700% 이하
2) 공공기여율 : 10%
3) 용도별 비율
가) 주거 비율 : 80% 이상
나) 비주거 비율 : 10% 이상 (가로변 비주거 설치 의무)
바. 기타
1) 공공기여율 산정기준 등
가) 기본용적률 부여에 따른 공공기여율은 부지면적을 기준으로 한다. 이때
부지면적은 용도지역 또는 용적률이 상향되는 부지를 기준으로 한다.
",afb6bb4863cbb92c9a842d08819d95159f934c5155031f99450ebee3976c2607,VIS-AFB6BB4863CB,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-017,LAW1,LAW1-3_4_2,45,표 크롭,law-1_p045_LAW1-T017.png,04_visuals/table_crops/law-1_p045_LAW1-T017.png,LAW1-T017,LAW1-T017,48.172,357.5,553.354,522.968,1544,507,,LAW1-T017의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-3_4_2 / 3-4-2. 안심주택 조례 제7조 제3항에 따라 용도지역 변경이 없는 경우 용적률, 공 공기여율 등 기준은 다음과 같다.
가. 제3종일반주거지역의 경우
1) 기본용적률 및 공공기여율 가) 기본용적률 300% 이하 및 공공기여율 3% 이상
2) 용도별 비율은 제3종일반주거지역으로 변경되는 경우와 동일
나. 준주거지역의 경우
1) 기본용적률 및 공공기여율 가) 기본용적률 500% 이하 및 공공기여율 6% 이상
2) 용도별 비율은 준주거지역으로 변경되는 경우와 동일
※ 서울도심은 기본용적률 400% 이하 및 공공기여율 4% 이상으로 하며, 높이는 서울도
심기본계획의 높이계획을 따름
※
기본용적률 적용은 관련 위원회 자문 또는 심의를 거쳐 허용
다. 준공업지역의 경우
1) 기본용적률 및 공공기여율
가) 기본용적률 : 400% 이하
나) 공공기여율
(1) 공장비율 10% 미만인 경우 : 10% 이상
(2) 공장비율 10% 이상인 경우 : 15% 이상
(단, 공공기여율의 2분의 1은 공공임대주택, 2분의 1은 임대산업시설로 확보)
2) 용도별 비율 등
가) 용도별 비율은 준주거지역으로 변경되는 경우와 동일
나) 공장비율 10% 이상인 경우 산업부지 확보비율은 「도시계획 조례」 별표 17에도 불구하고 관련 위원회 심의를 통해 2분의 1까지 완화할 수 있다.
다) 공장의 범위는 「도시계획 조례」 별표 17의 1호에 따른다. 라. 근린상업지역의 경우
1) 기본용적률 및 공공기여율
가) 기본용적률 600% 이하인 경우 공공기여율 8% 이상
나) 기본용적률 700% 이하인 경우 공공기여율 10% 이상
다) 기본용적률 800% 이하인 경우 공공기여율 12% 이상
※ 서울도심은 기본용적률 500% 이하 및 공공기여율 6% 이상으로 하며, 높이는 서
울도심기본계획의 높이계획을 따름
※ 기본용적률 적용은 관련 ",d21f1bc5eee48b02bb5124769003574ad4318e62429afd42a432a9edb7ad8480,VIS-D21F1BC5EEE4,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-018,LAW1,LAW1-3_5_6,46,표 크롭,law-1_p046_LAW1-T018.png,04_visuals/table_crops/law-1_p046_LAW1-T018.png,LAW1-T018,LAW1-T018,78.252,69.7,553.439,219.432,1453,458,,LAW1-T018의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-3_5_6 / 3-5-6. 사업시행자는 서울형 공유주택 건립시 「기숙사 건축기준」 이외에 다음 각 목의 사항을 건축계획에 반영하여야 한다.
가. “개인공간”은 1-3-18 가목에 따른 공간을 말하며, 1인 1실을 기본으로 하고 최대 2인 1실을 넘지 않는 공간으로 계획한다.
나. “공유공간”은 1-3-18 나목에 따른 시설을 확보하기 위한 것으로, 다음의 기 준을 적용하여 계획한다.
1) 규모 : 전체 수용 인원에 따라 다음의 기준 면적 이상으로 설치해야 한다.
수용인원 | 공유공간 면적 | 비 고
150인 이하 6㎡ | 6 ㎡ / 인 | 
150인 초과 300인 이하 | 900㎡ + 150인 초과 인원 x 5㎡ / | 
300인 초과 500인 이하 | 1,650㎡ + 300인 초과 인원 x 4㎡ | 
500인 초과 | 2,450㎡ + 500인 초과 인원 x 2.5㎡ | 
가) 기본생활공간 : 기본적인 주거기능을 위한 공간
나) 지원생활공간 : 개인공간 활용도 제고 및 편의 지원을 위한 공간
다) 커뮤니티공간 : 휴식 및 자연스러운 공존을 위한 공간
라) 특화공간 : 여가, 취미, 업무, 특별활동을 위한 공간
구 분 | 공간 사례 | 비 율 | 비 고
 | 기본생활공간 | 공유주방, 공유식당, 공유세탁실, 운동시설 | 70% 이하 연습실, | 공간별 15%이상
 | 지원생활공간 | 개별창고, 택배보관실, 관리사무소 등
 | 커뮤니티공간 | 휴게공간, 라운지, 북카페, 루 프탑 등
특화공간 | 게 스 트 룸 , 공유 취 사실, 스 터 디룸 , 연 습 실, 게임 존 , 반 려 동물 목욕실 등 | 30% 이상 | 1개소 이상 의무
※ 필수공간은 「기숙사 건축기준」 면적 이상으로 확보하여야 하고, 비율은 관련위원회에서 인정 하는 경우 변경할 수 있다.
※ 특화공간 면적은 최대 1/2에 한하여 외부에 설치할",539606c066573fd52d364d5baabe881f5ac0060e64d97ec741313327b3d4bd79,VIS-539606C06657,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-019,LAW1,LAW1-3_5_6,47,표 크롭,law-1_p047_LAW1-T019.png,04_visuals/table_crops/law-1_p047_LAW1-T019.png,LAW1-T019,LAW1-T019,81.371,490.096,553.447,631.004,1444,432,,LAW1-T019의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-3_5_6 / 3-5-6. 사업시행자는 서울형 공유주택 건립시 「기숙사 건축기준」 이외에 다음 각 목의 사항을 건축계획에 반영하여야 한다.
가. “개인공간”은 1-3-18 가목에 따른 공간을 말하며, 1인 1실을 기본으로 하고 최대 2인 1실을 넘지 않는 공간으로 계획한다.
나. “공유공간”은 1-3-18 나목에 따른 시설을 확보하기 위한 것으로, 다음의 기 준을 적용하여 계획한다.
1) 규모 : 전체 수용 인원에 따라 다음의 기준 면적 이상으로 설치해야 한다.
수용인원 | 공유공간 면적 | 비 고
150인 이하 6㎡ | 6 ㎡ / 인 | 
150인 초과 300인 이하 | 900㎡ + 150인 초과 인원 x 5㎡ / | 
300인 초과 500인 이하 | 1,650㎡ + 300인 초과 인원 x 4㎡ | 
500인 초과 | 2,450㎡ + 500인 초과 인원 x 2.5㎡ | 
가) 기본생활공간 : 기본적인 주거기능을 위한 공간
나) 지원생활공간 : 개인공간 활용도 제고 및 편의 지원을 위한 공간
다) 커뮤니티공간 : 휴식 및 자연스러운 공존을 위한 공간
라) 특화공간 : 여가, 취미, 업무, 특별활동을 위한 공간
구 분 | 공간 사례 | 비 율 | 비 고
 | 기본생활공간 | 공유주방, 공유식당, 공유세탁실, 운동시설 | 70% 이하 연습실, | 공간별 15%이상
 | 지원생활공간 | 개별창고, 택배보관실, 관리사무소 등
 | 커뮤니티공간 | 휴게공간, 라운지, 북카페, 루 프탑 등
특화공간 | 게 스 트 룸 , 공유 취 사실, 스 터 디룸 , 연 습 실, 게임 존 , 반 려 동물 목욕실 등 | 30% 이상 | 1개소 이상 의무
※ 필수공간은 「기숙사 건축기준」 면적 이상으로 확보하여야 하고, 비율은 관련위원회에서 인정 하는 경우 변경할 수 있다.
※ 특화공간 면적은 최대 1/2에 한하여 외부에 설치할",9a160e279d025b88f1a126dd6a66af415bde23b901c2be51202b172cc579ee6c,VIS-9A160E279D02,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
TBL-LAW1-020,LAW1,LAW1-3_5_12,49,표 크롭,law-1_p049_LAW1-T020.png,04_visuals/table_crops/law-1_p049_LAW1-T020.png,LAW1-T020,LAW1-T020,79.503,569.349,553.411,712.953,1449,440,,LAW1-T020의 PDF 페이지 렌더링 기반 표 크롭.,"LAW1-3_5_12 / 3-5-12. 서울형 공유주택 건립 시 다음 각 목의 기준에 따라 계획 주차대수의 10 분의 3~10분의 5 이상을 자주식 주차장으로 설치하여야 하고, 주차장 진출 입을 위한 경사로를 설치하여야 한다. 다만, 사업대상지 면적, 사업여건 등을 감안하여 위원회가 특별히 인정하는 경우 자주식 주차장 비율과 진출입 방법 에 대해 조정할 수 있다.
가. 자주식 주차장 비율
1) 대상지 면적 2,000㎡
미만 : 계획 주차대수의 10분의 3 이상 설치
2) 대상지 면적 2,000㎡ 이상 : 계획 주차대수의 10분의 5 이상 설치
나. 주차장 진출입 방법
1) 대상지 면적 2,000㎡
미만 : 승강시설(카리프트)
트 ) 허 용
3) 대상지 면적 3,000㎡ 이상 : 경사로 설치
사업면적(A,㎡) 의무 면적에 | 의무 자주식 주차비율(R,%) | 비 고
1,000㎡~2,000㎡  | 면적에 따라 30%~50% 의무 비율 비례        | 승강시설(카리프트) 허용
2,000㎡~3,000㎡ | 50% | 경사로 또는 위원회 인정시 승강시설(카리프트) 허용
3,000㎡ 이상 | 50% | 경사로",1bb2ac627faffdde14b3ad0cd354a0264a42bad0a480dfc9ec0371a113b12934,VIS-1BB2AC627FAF,TRUE,자동 추출,PDF 페이지 렌더링 기반 자동 생성. 원본 대조 필요.
